"series","subsample","event_date","mean_car","boot_se","lo","hi"
"Random placebo","Full sample",25,-0.00199648100407073,0.00201313390170846,-0.00562808474255921,0.00213063649527668
"Random placebo","Full sample",26,-0.00221306517453569,0.00192338123696451,-0.00584403697977693,0.00173715337781575
"Random placebo","Full sample",27,-0.00281459119682896,0.00195254291173386,-0.006509452266076,0.00114637767612899
"Random placebo","Full sample",28,-0.00243895864273997,0.00206802833814782,-0.00638594535013721,0.00172508146523905
"Random placebo","Full sample",29,-0.00268280362270159,0.00206290131209907,-0.0066083366747421,0.00146802901654812
"Random placebo","Full sample",30,-0.00377042591537437,0.00207513604962841,-0.00773135439843247,0.000485853882756147
"Random placebo","Full sample",31,-0.00278312919562322,0.00216066285369641,-0.00687602008755414,0.00159302961583166
"Random placebo","Full sample",32,-0.00286469630066192,0.00225628095533283,-0.00708649239863697,0.00169170290089568
"Random placebo","Full sample",33,-0.00306041605727757,0.00229882635278167,-0.00751174531826278,0.00158535037588035
"Random placebo","Full sample",34,-0.00239406842029213,0.00242213803858748,-0.0069537639089997,0.00250079450988321
"Random placebo","Full sample",35,-0.00258655679936848,0.00238171808322635,-0.0071136092106263,0.00212456071706538
"Random placebo","Full sample",36,-0.00289832783698904,0.00238906729644599,-0.00745971548973465,0.00180151325946133
"Random placebo","Full sample",37,-0.00237188272955933,0.00262379676598507,-0.00747332173978944,0.0028356377100236
"Random placebo","Full sample",38,-0.00266769466424325,0.00275011328122299,-0.00809336010692698,0.00283345748217848
"Random placebo","Full sample",39,-0.00315603784678736,0.00275008852138903,-0.00859699489724714,0.00235101731004674
"Random placebo","Full sample",40,-0.00255577824009355,0.00292059787681518,-0.00821802650218238,0.00330070264941853
"Random placebo","Full sample",41,-0.00296401677381658,0.00289855545695452,-0.0087349336748198,0.00275400244137591
"Random placebo","Full sample",42,-0.00284060650210081,0.00302155282546889,-0.00895599488810476,0.00321845207215406
"Random placebo","Full sample",43,-0.00295819445543076,0.00304922103693098,-0.00925754423644242,0.00273404209700581
"Random placebo","Full sample",44,-0.00332834316029405,0.0031794619425713,-0.0098021840241692,0.00277735042802196
"Random placebo","Full sample",45,-0.00364730766248581,0.00315785524424512,-0.0102427643656134,0.00243032047207066
"Random placebo","Full sample",46,-0.00367913832168409,0.00313781211482122,-0.0101883696818063,0.00238489014912451
"Random placebo","Full sample",47,-0.00377307525886794,0.00322134772445254,-0.0105681348380694,0.0023445138757407
"Random placebo","Full sample",48,-0.00426641813210264,0.00319824151974572,-0.0110494079601128,0.00186789793189296
"Random placebo","Full sample",49,-0.0038897097716283,0.00321274783285855,-0.0108866780047417,0.00228925294068706
"Random placebo","Full sample",50,-0.00377067796489788,0.00317191495149595,-0.0101703986648094,0.00222751227855406
"Random placebo","Full sample",51,-0.00387484555227378,0.00325248739414838,-0.0102406204109735,0.00216522107638272
"Random placebo","Full sample",52,-0.00386882513165881,0.00331687543866415,-0.0107075771210628,0.00237599648569902
"Random placebo","Full sample",53,-0.00376260394962406,0.00339983465362838,-0.01074054181089,0.00273539410261065
"Random placebo","Full sample",54,-0.00382318212032842,0.00333042957825568,-0.010683139512324,0.00255621134768893
"Random placebo","Full sample",55,-0.0038630860897952,0.00345365392950449,-0.011055438908946,0.0027784717015005
"Random placebo","Full sample",56,-0.0039020768739841,0.00351709708532323,-0.0112495824040019,0.00282833023121464
"Random placebo","Full sample",57,-0.00355401382573234,0.00345824578731222,-0.0108487249979956,0.00301055650329662
"Random placebo","Full sample",58,-0.00331872607663766,0.00355812138349371,-0.0104787209883456,0.00366414584628222
"Random placebo","Full sample",59,-0.00345650070601976,0.00364963586423735,-0.0107336376479763,0.0036134286278903
"Random placebo","Full sample",60,-0.00309424440373758,0.00366112125428822,-0.0105527977716749,0.004232756913213
"Random placebo","Full sample",61,-0.0030273964609219,0.00369862610619413,-0.0101706471832327,0.00421910041721232
"Random placebo","Full sample",62,-0.00333568734760437,0.00354660126961416,-0.0106112173755852,0.00349268816827192
"Random placebo","Full sample",63,-0.0031746771864027,0.00365371288158165,-0.0105121721840068,0.00386265098876634
"Random placebo","Full sample",64,-0.0036730303050873,0.00388145289360641,-0.0113566577922146,0.00394999638173644
"Random placebo","Full sample",65,-0.00347332596528013,0.00388998896838234,-0.0110571036988955,0.0042474399616037
"Random placebo","Full sample",66,-0.00349024392727768,0.00409658098591192,-0.0114165216453256,0.00475045586396771
"Random placebo","Full sample",67,-0.0029819049278795,0.00403013718080867,-0.0110268468856685,0.00502375452747842
"Random placebo","Full sample",68,-0.00341253568469172,0.00419581693082724,-0.0116984954146045,0.00501386509614792
"Random placebo","Full sample",69,-0.00345929813619284,0.00412431471458603,-0.0117741248470229,0.00463127322857563
"Random placebo","Full sample",70,-0.00305114181405222,0.00424696514737882,-0.0115800819031863,0.00546152856399923
"Random placebo","Full sample",71,-0.00279557342770979,0.00424368254272767,-0.0114336699040456,0.00551612157591754
"Random placebo","Full sample",72,-0.00259037715141854,0.00416627291771665,-0.0111024751329779,0.00551558164306473
"Random placebo","Full sample",73,-0.00169438695432053,0.0043786467745145,-0.0106174594865999,0.00703282047446055
"Random placebo","Full sample",74,-0.00147973872722249,0.00436337009350665,-0.0103735777488765,0.00702600927982726
"Random placebo","Full sample",75,-0.00219267851844041,0.00443695952665521,-0.0110368281761306,0.00657898791927453
"Random placebo","Full sample",76,-0.00223835867868996,0.00451682967869273,-0.0113340752055355,0.00656183259006446
"Random placebo","Full sample",77,-0.00245303531420788,0.00463489505523559,-0.0116245173865766,0.00674695070629995
"Random placebo","Full sample",78,-0.00255896949722701,0.00469540754904015,-0.0120258098445978,0.00666937795312653
"Random placebo","Full sample",79,-0.00278957952250222,0.00480512465945035,-0.0123588535109548,0.0066581051848222
"Random placebo","Full sample",80,-0.00279637007548853,0.00475229384950278,-0.0122966229409227,0.00655216328475098
"Random placebo","Full sample",81,-0.00289988167224169,0.00483396114895882,-0.0124702846817668,0.00644302957980292
"Random placebo","Full sample",82,-0.00357733795043263,0.00485209169900131,-0.012948407268336,0.00586889425482935
"Random placebo","Full sample",83,-0.00338212891259603,0.00500167954148176,-0.0131167227988684,0.0063181301924155
"Random placebo","Full sample",84,-0.00309105518550239,0.00502588696632775,-0.012702773333117,0.0065611396110251
"Random placebo","Full sample",85,-0.00310828766256789,0.00510107424919532,-0.0130373020600397,0.00673197915277022
"Random placebo","Full sample",86,-0.00343090604801516,0.00522843902617096,-0.0133189183968523,0.00662104304014945
"Random placebo","Full sample",87,-0.00348530855516948,0.00527130442043244,-0.0135284556934008,0.0068686892566791
"Random placebo","Full sample",88,-0.00325194250831768,0.0053053237656715,-0.0134219245775712,0.00685170548733612
"Random placebo","Full sample",89,-0.00313441287057654,0.0053246177812797,-0.0132986766390159,0.00717945537355557
"Random placebo","Full sample",90,-0.00357568581831048,0.00536000789798164,-0.0137728311228452,0.00674520480764964
"Random placebo","Full sample",91,-0.00385038648051412,0.0053757461703619,-0.0141775072992292,0.00642333629236768
"Random placebo","Full sample",92,-0.00367785758420008,0.00552622006085941,-0.0141733336369138,0.00689097340096295
"Random placebo","Full sample",93,-0.00362000426301797,0.00546266772979812,-0.0141325344063698,0.00696918080962017
"Random placebo","Full sample",94,-0.00348312897160639,0.00546239651355953,-0.0139066166894089,0.00699270202573853
"Random placebo","Full sample",95,-0.00386623913521495,0.00563298417361593,-0.0146244107327845,0.00701702327699993
"Random placebo","Full sample",96,-0.00446827496176911,0.00564838041351859,-0.015445461730884,0.00630277396598247
"Random placebo","Full sample",97,-0.00470647383381622,0.0059556182786255,-0.0159266034661869,0.00668612486402794
"Random placebo","Full sample",98,-0.00588743293313417,0.00595466666615384,-0.0173655870128221,0.00547317951067482
"Random placebo","Full sample",99,-0.00575055282253943,0.00599013308220789,-0.0173623643709078,0.00583215029123556
"Random placebo","Full sample",100,-0.00590551633216593,0.00599515335898477,-0.017480197979499,0.00573201590079261
"Random placebo","Full sample",101,-0.00615143757964938,0.00615697173794034,-0.0181259140625713,0.00585417723730194
"Random placebo","Full sample",102,-0.00657916753264125,0.0062284101678624,-0.0185835558254476,0.00551821616322655
"Random placebo","Full sample",103,-0.0067252948050713,0.00627228027585697,-0.018987062464414,0.00584748869870351
"Random placebo","Full sample",104,-0.00616188740272814,0.00631966629794532,-0.0183183407501586,0.00627783543829548
"Random placebo","Full sample",105,-0.00606647274090877,0.00641475438228027,-0.0179506363754317,0.00684341570341074
"Random placebo","Full sample",106,-0.00592267047053374,0.00652393605763286,-0.0179657032055047,0.00714221255636071
"Random placebo","Full sample",107,-0.0049466451393248,0.00634488192244287,-0.0169138908068945,0.00788749164706365
"Random placebo","Full sample",108,-0.00490393632271961,0.00637865760091984,-0.0171056544134199,0.00775069328404794
"Random placebo","Full sample",109,-0.00492529768345007,0.00639656623485764,-0.0168556407816747,0.00757028632338208
"Random placebo","Full sample",110,-0.00516958481560485,0.00651552921260306,-0.0175426490097885,0.00787928939973735
"Random placebo","Full sample",111,-0.00524757376599491,0.00658614937474734,-0.0174347287886957,0.0080671667969223
"Random placebo","Full sample",112,-0.00488052417296793,0.00659450495889371,-0.0171558886758969,0.00825803419291768
"Random placebo","Full sample",113,-0.00548264111925682,0.00673252597731088,-0.0181477488127432,0.00805849254676308
"Random placebo","Full sample",114,-0.00523197251865158,0.00681676137608167,-0.0178441420733178,0.00850249850837253
"Random placebo","Full sample",115,-0.00508997697309357,0.00677970456949955,-0.0176243165071505,0.00882061494795061
"Random placebo","Full sample",116,-0.00462431612494518,0.00686367413764681,-0.0175066305034662,0.00913760929384255
"Random placebo","Full sample",117,-0.00468098176515462,0.00690474084495036,-0.017456273773162,0.00939458311890703
"Random placebo","Full sample",118,-0.00464857834180999,0.00694532223068145,-0.0174302576505759,0.00945456611095557
"Random placebo","Full sample",119,-0.00516893251754179,0.00687479780864485,-0.0181200497322389,0.00880757044274522
"Random placebo","Full sample",120,-0.00547701384725586,0.0070492928823322,-0.0189371006793206,0.00869434213334771
"Random placebo","Full sample",121,-0.00507158554508493,0.00709497038412936,-0.0183802230770632,0.00895472358108847
"Random placebo","Full sample",122,-0.00573004641709282,0.00708713115653893,-0.0190327266605926,0.00826272936861638
"Random placebo","Full sample",123,-0.00570629843699232,0.00705786506318138,-0.018875963959159,0.00858818754667883
"Random placebo","Full sample",124,-0.00552593954554794,0.00710690699765754,-0.0189294087642507,0.00883261570205635
"Random placebo","Full sample",125,-0.00491115167175506,0.00715169760276676,-0.0185131749201427,0.00963615529708892
"Random placebo","Full sample",126,-0.00505178846620458,0.00730648807213618,-0.0189520365137951,0.00969904431142468
"Random placebo","Full sample",127,-0.00555622925269815,0.00727287673769694,-0.0196503235615101,0.00926915388063797
"Random placebo","Full sample",128,-0.00520567894976406,0.00739835485866055,-0.0193929286173542,0.0097953615354846
"Random placebo","Full sample",129,-0.00479654739776813,0.00747211050147163,-0.0192872617330549,0.0102526218836104
"Random placebo","Full sample",130,-0.00495084321031127,0.00746698124242374,-0.0190429546229878,0.0101712863867648
"Random placebo","Full sample",131,-0.00500488803591079,0.00734205940802247,-0.0187024332721783,0.00995150138525233
"Random placebo","Full sample",132,-0.00492459682577867,0.00744059753240776,-0.0188434737796174,0.0102244137028442
"Random placebo","Full sample",133,-0.00460341286029372,0.00746389204792304,-0.0186399129919828,0.0103277102627978
"Random placebo","Full sample",134,-0.00497083966433579,0.00740865141335467,-0.0186068646977837,0.0099076548920766
"Random placebo","Full sample",135,-0.00510547349608386,0.00745674299319602,-0.0188304658487591,0.00969711039776099
"Random placebo","Full sample",136,-0.00456449608039595,0.00736598724948238,-0.0180677116594147,0.0102116668829373
"Random placebo","Full sample",137,-0.00466104840606858,0.00739021792324374,-0.0183745896229233,0.0102011076755505
"Random placebo","Full sample",138,-0.00437561689561827,0.00739900334132391,-0.0179559362575162,0.01044865020747
"Random placebo","Full sample",139,-0.00382758969143106,0.00753817113295251,-0.0177125542002397,0.0112297118611818
"Random placebo","Full sample",140,-0.00381347709368961,0.00753712713345435,-0.0176949778906086,0.0111773341411587
"Random placebo","Full sample",141,-0.00388134809773028,0.00760024860392552,-0.0180393981326401,0.0113359794319506
"Random placebo","Full sample",142,-0.00411171873203771,0.00743589075092011,-0.0174857511100691,0.0103571809731318
"Random placebo","Full sample",143,-0.00417082323213058,0.00746552523117047,-0.017627242213018,0.0110419074841167
"Random placebo","Full sample",144,-0.00391555183962636,0.00757743024943234,-0.0174496319407193,0.0112880042026736
"Random placebo","Full sample",145,-0.00402976389075845,0.00760955887205041,-0.0176045042169315,0.0112848137780904
"Random placebo","Full sample",146,-0.00383214633452476,0.00763230661169855,-0.0173581397385093,0.0115853566403956
"Random placebo","Full sample",147,-0.00310065166635327,0.00775218338816621,-0.0167324537054134,0.012902064165286
"Random placebo","Full sample",148,-0.00276346994295371,0.00789365844535977,-0.0169278222929326,0.0134628744739582
"Random placebo","Full sample",149,-0.00202980625220975,0.00789898068367146,-0.0158149382087434,0.0142375446310324
"Random placebo","Full sample",150,-0.0021272504951633,0.0078029476733591,-0.0161117994963993,0.0140344554878919
"Random placebo","Full sample",151,-0.00197424811370726,0.00786635895913149,-0.0160666386649831,0.014036310832171
"Random placebo","Full sample",152,-0.00166879821796551,0.00812944292652218,-0.0160689782903047,0.014811811850848
"Random placebo","Full sample",153,-0.00153648176577204,0.00820211819305395,-0.0162905851108527,0.0150810626478068
"Random placebo","Full sample",154,-0.00178554730422789,0.00804233610747495,-0.016123993005832,0.0143507506780867
"Random placebo","Full sample",155,-0.00223050837222637,0.00797443895765646,-0.0165176313608496,0.0138657337555259
"Random placebo","Full sample",156,-0.00178899006317843,0.00813104917220937,-0.0165691003150248,0.0146164943396274
